step,sample_id,elapsed_s,timestamp,backlog_samples,gt_label,gt_host,gt_ip,gt_source,gt_file_label,gt_sample_label,gt_mismatch,attack_episode_id,raw_prob,attack_prob,binary_pred,threshold,correct,is_tp,is_fp,is_tn,is_fn,prob_delta,prob_slope_5step,prob_at_mitigation_start,prob_change_since_mitig,cum_tp,cum_fp,cum_tn,cum_fn,rolling_precision,rolling_recall,rolling_f1,dqn_raw_action,mapped_action,active_mitigation,agent_overridden,action_taken,nominated_ip,skip_reason,target_ip,would_mitigate,would_mitigated_ip,mitigation_active,mitigation_duration_s,total_packets,total_packets_delta,forwarded_packets_delta,dropped_packets_delta,throughput_ratio,pkt_rate_pps,total_flows,total_bytes,flow_arrival_rate,src_entropy,top_source_dominance,active_sources,syn_ratio_top_src,pps_top_src,attack_start_elapsed,first_detection_elapsed,first_policy_block_elapsed,onos1_cpu,onos2_cpu,onos3_cpu,ctrl_cpu_avg,ctrl_cpu_max,python_cpu_pct,python_mem_mb,preprocess_ms,lstm_inference_ms,dqn_inference_ms,api_latency_ms,drop_query_ms,step_total_ms
46,273,183.4,2026-05-18T15:41:04.141549,2,0,none,none,sample,0,0,0,0,0.001446,0.001077,0,0.8471859296482412,1,0,0,1,0,-0.377191,-0.00719,0.9790202762040651,-0.977944,22,0,20,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,1888,1888.0,1888.0,0.0,1.0,944.0,7,43575323,0.0,1.4227,0.5629,4,0.0,1523.0,,,,5.03,3.0,5.24,4.42,5.24,8.8,1190.2,79.29,80.88,1.79,0.0,0.0,2071.85
47,275,187.5,2026-05-18T15:41:08.201355,2,0,none,none,sample,0,0,0,0,0.002348,0.001788,0,0.8471859296482412,1,0,0,1,0,0.000711,-0.005634,0.9790202762040651,-0.977233,22,0,21,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,2284,2284.0,2284.0,0.0,1.0,1142.0,10,53305983,3.0,1.5436,0.5615,6,0.0,1800.5,,,,4.36,2.23,3.25,3.28,4.36,7.6,1190.2,51.99,78.93,1.44,0.0,0.0,2059.41
48,277,191.5,2026-05-18T15:41:12.270015,2,0,none,none,sample,0,0,0,0,0.002331,0.001774,0,0.8471859296482412,1,0,0,1,0,-1.4e-05,-0.006444,0.9790202762040651,-0.977247,22,0,22,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,2875,2875.0,2875.0,0.0,1.0,1437.5,10,67225652,0.5,1.7794,0.5031,6,0.0,2070.5,,,,4.6,2.73,3.87,3.73,4.6,7.4,1190.2,59.67,78.54,1.18,0.0,0.0,2068.35
49,279,195.6,2026-05-18T15:41:16.321496,2,0,none,none,sample,0,0,0,0,0.002979,0.002293,0,0.8471859296482412,1,0,0,1,0,0.000519,-0.007788,0.9790202762040651,-0.976727,22,0,23,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,3278,3278.0,3278.0,0.0,1.0,1639.0,10,81837646,0.5,1.6296,0.4775,5,0.0,2352.5,,,,7.51,8.65,7.24,7.8,8.65,8.9,1190.2,54.54,84.93,1.41,0.0,0.0,2051.22
50,281,199.7,2026-05-18T15:41:20.389761,2,0,none,none,sample,0,0,0,0,0.005245,0.004143,0,0.8471859296482412,1,0,0,1,0,0.00185,-0.074825,0.9790202762040651,-0.974877,22,0,24,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,3868,3868.0,3868.0,0.0,1.0,1934.0,12,95363718,1.0,1.7177,0.4505,6,0.0,2618.0,,,,4.17,3.54,5.07,4.26,5.07,8.8,1190.2,65.4,91.05,1.41,0.0,0.0,2068.0
51,283,203.7,2026-05-18T15:41:24.453621,2,0,none,none,sample,0,0,0,0,0.007833,0.006304,0,0.8471859296482412,1,0,0,1,0,0.002161,0.001045,0.9790202762040651,-0.972716,22,0,25,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,4539,4539.0,4539.0,0.0,1.0,2269.5,16,110126197,1.5,1.7781,0.4275,6,0.3333,2915.0,,,,3.5,2.53,4.59,3.54,4.59,8.6,1190.2,55.47,97.76,1.17,0.0,0.0,2063.57
52,285,207.8,2026-05-18T15:41:28.507159,2,0,none,none,sample,0,0,0,0,0.007743,0.006228,0,0.8471859296482412,1,0,0,1,0,-7.6e-05,0.000888,0.9790202762040651,-0.972792,22,0,26,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,5167,5167.0,5167.0,0.0,1.0,2583.5,14,123602795,0.5,1.8162,0.4093,6,0.3333,3176.0,,,,5.68,1.59,3.01,3.43,5.68,8.6,1190.2,56.14,81.21,3.0,0.0,0.0,2053.09
53,287,211.9,2026-05-18T15:41:32.565642,2,0,none,none,sample,0,0,0,0,0.004277,0.003347,0,0.8471859296482412,1,0,0,1,0,-0.002881,0.000315,0.9790202762040651,-0.975674,22,0,27,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,5830,5830.0,5830.0,0.0,1.0,2915.0,13,137745777,0.0,1.8485,0.3941,6,0.3333,3450.5,,,,3.95,1.85,2.34,2.71,3.95,8.9,1190.2,57.21,80.19,1.53,0.0,0.0,2058.22
54,289,215.9,2026-05-18T15:41:36.617212,2,0,none,none,sample,0,0,0,0,0.004381,0.003432,0,0.8471859296482412,1,0,0,1,0,8.5e-05,0.000228,0.9790202762040651,-0.975589,22,0,28,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,6384,6384.0,6384.0,0.0,1.0,3192.0,13,150975777,0.0,1.8566,0.3869,6,0.3333,3723.5,,,,5.93,3.74,5.31,4.99,5.93,8.1,1190.3,79.39,67.29,1.12,0.0,0.0,2051.17
55,291,220.0,2026-05-18T15:41:40.674386,2,0,none,none,sample,0,0,0,0,0.001489,0.00111,0,0.8471859296482412,1,0,0,1,0,-0.002322,-0.000607,0.9790202762040651,-0.97791,22,0,29,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,6973,6973.0,6973.0,0.0,1.0,3486.5,10,165377229,1.0,1.8604,0.3823,5,0.3333,3990.0,,,,3.27,3.2,4.46,3.64,4.46,7.4,1190.3,53.85,76.63,1.03,0.0,0.0,2056.85
56,293,224.0,2026-05-18T15:41:44.734348,2,0,none,none,sample,0,0,0,0,0.00189,0.001424,0,0.8471859296482412,1,0,0,1,0,0.000314,-0.000976,0.9790202762040651,-0.977596,22,0,30,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,7524,7524.0,7524.0,0.0,1.0,3762.0,10,179117268,0.0,1.8552,0.3764,4,0.0,4249.5,,,,3.6,2.77,3.42,3.26,3.6,7.9,1190.3,73.57,77.08,1.48,0.0,0.0,2059.67
57,295,228.1,2026-05-18T15:41:48.807524,2,0,none,none,sample,0,0,0,0,0.00154,0.00115,0,0.8471859296482412,1,0,0,1,0,-0.000274,-0.001016,0.9790202762040651,-0.97787,22,0,31,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,8145,8145.0,8145.0,0.0,1.0,4072.5,10,194182530,0.5,1.8593,0.3807,4,0.0,4546.5,,,,4.59,1.95,4.06,3.53,4.59,7.6,1190.8,46.0,73.05,0.99,0.0,0.0,2072.83
58,297,232.2,2026-05-18T15:41:52.861566,2,0,none,none,sample,0,0,0,0,0.002052,0.001553,0,0.8471859296482412,1,0,0,1,0,0.000403,-0.000359,0.9790202762040651,-0.977468,22,0,32,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,7661,7661.0,7661.0,0.0,1.0,3830.5,9,193819080,0.0,1.7485,0.397,4,0.0,4563.0,,,,6.8,2.48,4.68,4.65,6.8,6.9,1190.8,45.12,72.06,1.0,0.0,0.0,2053.69
59,299,236.2,2026-05-18T15:41:56.931614,2,0,none,none,sample,0,0,0,0,0.001308,0.000969,0,0.8471859296482412,1,0,0,1,0,-0.000584,-0.000493,0.9790202762040651,-0.978051,22,0,33,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,7730,7730.0,7730.0,0.0,1.0,3865.0,11,193911770,1.0,1.7657,0.3944,4,0.5,4570.5,,,,5.86,3.07,5.69,4.87,5.86,7.6,1194.4,48.23,72.1,3.33,0.0,0.0,2069.68
60,301,240.3,2026-05-18T15:42:01.000303,2,0,none,none,sample,0,0,0,0,0.001417,0.001054,0,0.8471859296482412,1,0,0,1,0,8.5e-05,-1.1e-05,0.9790202762040651,-0.977966,22,0,34,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,7765,7765.0,7765.0,0.0,1.0,3882.5,7,193987922,0.0,1.7777,0.4355,4,0.5,4570.5,,,,4.82,3.2,5.26,4.43,5.26,7.9,1194.4,50.43,87.63,1.19,0.0,0.0,2068.39
61,303,244.3,2026-05-18T15:42:05.162798,2,0,none,none,sample,1,0,1,0,0.001992,0.001505,0,0.8471859296482412,1,0,0,1,0,0.000451,1.6e-05,0.9790202762040651,-0.977515,22,0,35,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,7765,7765.0,7765.0,0.0,1.0,3882.5,7,193987922,0.0,1.7777,0.3443,4,0.75,1528.5,,,,18.78,16.46,57.22,30.82,57.22,15.9,1195.0,197.62,332.24,3.84,0.0,0.0,2160.99
62,304,248.5,2026-05-18T15:42:09.694774,1,0,none,none,sample,1,0,1,0,0.004659,0.00366,0,0.8471859296482412,1,0,0,1,0,0.002155,0.000502,0.9790202762040651,-0.97536,22,0,36,5,1.0,0.8148,0.898,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,7583,7583.0,7583.0,0.0,1.0,3791.5,27,194321311,10.5,2.0061,0.3009,5,0.75,1528.5,,,,39.45,9.03,16.25,21.58,39.45,14.3,1195.1,132.14,306.42,1.94,0.0,0.0,2518.68
63,306,253.0,2026-05-18T15:42:13.082448,2,1,h2,10.10.0.2,sample,1,1,0,2,0.968798,0.973162,1,0.8471859296482412,1,1,0,0,0,0.969502,0.194322,0.9731621379854689,0.0,23,0,36,5,1.0,0.8214,0.902,2,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,0.0,11419,11419.0,11419.0,0.0,1.0,5709.5,32,196458737,0.0,2.0933,0.3939,5,0.5385,4259.5,253.0,253.0,253.0,4.04,2.0,2.38,2.81,4.04,13.9,1195.1,57.75,81.47,1.82,0.0,0.0,1387.28
64,307,256.4,2026-05-18T15:42:16.546816,1,1,h2,10.10.0.2,sample,1,1,0,2,0.983459,0.986207,1,0.8471859296482412,1,1,0,0,0,0.013045,0.197048,0.9731621379854689,0.013045,24,0,36,5,1.0,0.8276,0.9057,2,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,3.35,11493,11493.0,11493.0,0.0,1.0,5746.5,35,196515583,1.5,2.1043,0.3939,7,0.5385,4303.0,253.0,253.0,253.0,4.01,3.2,4.09,3.77,4.09,15.0,1195.1,92.52,97.94,1.32,0.0,0.0,1462.98
65,308,259.9,2026-05-18T15:42:20.842274,1,1,h2,10.10.0.2,sample,1,1,0,2,0.975613,0.979278,1,0.8471859296482412,1,1,0,0,0,-0.006929,0.195645,0.9731621379854689,0.006116,25,0,36,5,1.0,0.8333,0.9091,2,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,6.88,11539,11539.0,11539.0,0.0,1.0,5769.5,35,196585135,0.0,2.1294,0.3914,7,0.5385,4303.0,253.0,253.0,253.0,35.5,32.07,15.7,27.76,35.5,14.4,1195.1,72.3,113.51,66.94,0.0,0.0,2295.11
66,309,264.2,2026-05-18T15:42:24.899008,1,1,h2,10.10.0.2,sample,1,1,0,2,0.985424,0.98792,1,0.8471859296482412,1,1,0,0,0,0.008642,0.197283,0.9731621379854689,0.014757,26,0,36,5,1.0,0.8387,0.9123,2,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,11.14,11579,11579.0,11579.0,0.0,1.0,5789.5,35,196645615,0.0,2.1469,0.3968,7,0.5,4301.0,253.0,253.0,253.0,4.01,2.85,3.97,3.61,4.01,11.3,1195.2,141.48,79.96,1.07,0.0,0.0,2056.07
67,311,268.2,2026-05-18T15:42:28.967239,2,1,h2,10.10.0.2,sample,1,1,0,2,0.042889,0.037487,0,0.8471859296482412,0,0,0,0,1,-0.950433,0.006765,0.9731621379854689,-0.935675,26,0,36,6,1.0,0.8125,0.8966,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,15.59,4776,4776.0,4776.0,0.0,1.0,2388.0,29,2821151,0.0,1.1895,0.5539,5,0.6129,4500.0,253.0,253.0,253.0,4.07,3.09,2.92,3.36,4.07,14.3,1195.2,180.03,427.76,1.53,0.0,0.0,2066.9
68,313,272.3,2026-05-18T15:42:33.046903,2,1,h2,10.10.0.2,sample,1,1,0,2,0.037852,0.032875,0,0.8471859296482412,0,0,0,0,1,-0.004612,-0.188057,0.9731621379854689,-0.940287,26,0,36,7,1.0,0.7879,0.8814,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,19.27,4843,4843.0,4843.0,0.0,1.0,2421.5,38,2903501,4.5,1.2273,0.5823,5,0.7,5166.5,253.0,253.0,253.0,7.72,2.28,3.01,4.34,7.72,12.7,1195.2,120.47,104.58,3.38,0.0,0.0,2079.03
69,315,276.4,2026-05-18T15:42:37.101647,2,1,h2,10.10.0.2,sample,1,1,0,2,0.042892,0.037489,0,0.8471859296482412,0,0,0,0,1,0.004614,-0.189744,0.9731621379854689,-0.935673,26,0,36,8,1.0,0.7647,0.8667,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,23.53,4896,4896.0,4896.0,0.0,1.0,2448.0,38,2980809,0.0,1.2635,0.6063,5,0.7,5826.5,253.0,253.0,253.0,4.83,3.26,3.7,3.93,4.83,14.8,1195.2,219.0,184.26,1.81,0.0,0.0,2053.26
70,317,280.4,2026-05-18T15:42:41.167285,2,1,h2,10.10.0.2,sample,1,1,0,2,0.705302,0.713427,0,0.8471859296482412,0,0,0,0,1,0.675938,-0.05317,0.9731621379854689,-0.259735,26,0,36,9,1.0,0.7429,0.8525,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,27.3,4964,4964.0,4964.0,0.0,1.0,2482.0,38,3083625,0.0,1.301,0.6317,5,0.7,6666.5,253.0,253.0,253.0,24.91,18.03,24.43,22.46,24.91,11.6,1195.2,46.59,71.03,1.17,0.0,0.0,2065.34
71,319,284.5,2026-05-18T15:42:45.234269,2,1,h2,10.10.0.2,sample,1,1,0,2,0.122735,0.113487,0,0.8471859296482412,0,0,0,0,1,-0.59994,-0.174887,0.9731621379854689,-0.859675,26,0,36,10,1.0,0.7222,0.8387,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,31.55,12602,12602.0,12602.0,0.0,1.0,6301.0,26,7585948,3.0,0.8698,0.7452,5,0.7778,4961.0,253.0,253.0,253.0,18.47,17.34,19.35,18.39,19.35,13.3,1195.2,171.85,130.02,1.01,0.0,0.0,2066.36
72,321,288.6,2026-05-18T15:42:49.313908,2,1,h2,10.10.0.2,sample,1,1,0,2,0.253642,0.244525,0,0.8471859296482412,0,0,0,0,1,0.131038,0.041408,0.9731621379854689,-0.728637,26,0,36,11,1.0,0.7027,0.8254,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,35.53,13322,13322.0,13322.0,0.0,1.0,6661.0,26,8011188,0.0,0.8408,0.7583,5,0.7778,5321.0,253.0,253.0,253.0,17.53,16.11,16.79,16.81,17.53,13.0,1195.2,83.36,131.51,0.95,0.0,0.0,2078.86
73,323,292.7,2026-05-18T15:42:53.390021,2,1,h2,10.10.0.2,sample,1,1,0,2,0.027013,0.023069,0,0.8471859296482412,0,0,0,0,1,-0.221456,-0.001961,0.9731621379854689,-0.950093,26,0,36,12,1.0,0.6842,0.8125,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,39.52,13322,13322.0,13322.0,0.0,1.0,6661.0,26,8011188,0.0,0.8408,0.7583,5,0.7778,5321.0,253.0,253.0,253.0,44.17,34.14,66.03,48.11,66.03,11.8,1195.2,49.96,80.23,1.04,0.0,0.0,2074.85
74,324,296.7,2026-05-18T15:42:57.461886,1,1,h2,10.10.0.2,sample,1,1,0,2,0.186845,0.176962,0,0.8471859296482412,0,0,0,0,1,0.153893,0.027895,0.9731621379854689,-0.7962,26,0,36,13,1.0,0.6667,0.8,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,43.8,13442,13442.0,13442.0,0.0,1.0,6721.0,28,8281404,1.0,0.8952,0.7433,6,0.7778,5321.0,253.0,253.0,253.0,8.87,3.29,6.25,6.14,8.87,11.8,1195.2,148.24,175.78,2.53,0.0,0.0,2066.98
75,326,300.8,2026-05-18T15:43:01.499491,2,1,h2,10.10.0.2,sample,1,1,0,2,0.413611,0.409792,0,0.8471859296482412,0,0,0,0,1,0.23283,-0.060727,0.9731621379854689,-0.56337,26,0,36,14,1.0,0.65,0.7879,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,47.85,15232,15232.0,15232.0,0.0,1.0,7616.0,29,15279269,0.0,0.7701,0.7911,6,0.7778,6245.5,253.0,253.0,253.0,38.98,40.2,43.16,40.78,43.16,15.6,1195.2,114.42,194.81,2.4,0.0,0.0,2037.24
76,327,304.8,2026-05-18T15:43:05.583473,1,1,h2,10.10.0.2,sample,1,1,0,2,0.701359,0.709373,0,0.8471859296482412,0,0,0,0,1,0.299581,0.119177,0.9731621379854689,-0.26379,26,0,36,15,1.0,0.6341,0.7761,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,51.77,15968,15968.0,15968.0,0.0,1.0,7984.0,29,17773003,0.0,0.7675,0.7912,6,0.7778,6578.0,253.0,253.0,253.0,3.82,3.17,2.8,3.26,3.82,8.8,1195.2,122.87,68.1,1.14,0.0,0.0,2083.6
77,329,308.9,2026-05-18T15:43:09.656059,2,1,h2,10.10.0.2,sample,1,1,0,2,0.105641,0.096867,0,0.8471859296482412,0,0,0,0,1,-0.612506,-0.029532,0.9731621379854689,-0.876296,26,0,36,16,1.0,0.619,0.7647,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,56.14,17853,17853.0,17853.0,0.0,1.0,8926.5,29,18996696,0.0,0.717,0.8117,6,0.7778,7516.0,253.0,253.0,253.0,29.09,17.96,19.25,22.1,29.09,16.2,1187.7,218.98,248.22,7.33,0.0,0.0,2071.37
78,331,313.0,2026-05-18T15:43:13.728746,2,1,h2,10.10.0.2,sample,1,1,0,2,0.929357,0.936626,1,0.8471859296482412,1,1,0,0,0,0.839759,0.182711,0.9731621379854689,-0.036536,27,0,36,16,1.0,0.6279,0.7714,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,60.13,19458,19458.0,19458.0,0.0,1.0,9729.0,29,19944728,0.0,0.6776,0.8266,6,0.7778,8318.0,253.0,253.0,253.0,21.41,25.34,28.55,25.1,28.55,16.0,1188.8,184.95,207.98,6.12,0.0,0.0,2072.36
79,332,317.1,2026-05-18T15:43:17.797435,1,1,h2,10.10.0.2,sample,1,1,0,2,0.882752,0.891865,1,0.8471859296482412,1,1,0,0,0,-0.044761,0.142981,0.9731621379854689,-0.081297,28,0,36,16,1.0,0.6364,0.7778,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,63.94,20170,20170.0,20170.0,0.0,1.0,10085.0,27,20368772,0.0,0.6583,0.8335,5,0.7778,8678.0,253.0,253.0,253.0,26.29,22.97,98.93,49.4,98.93,8.6,1188.8,54.58,76.91,1.13,0.0,0.0,2068.35
80,334,321.1,2026-05-18T15:43:21.844792,2,1,h2,10.10.0.2,sample,1,1,0,2,0.095003,0.086603,0,0.8471859296482412,0,0,0,0,1,-0.805262,-0.064638,0.9731621379854689,-0.886559,28,0,36,17,1.0,0.6222,0.7671,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,68.02,21814,21814.0,21814.0,0.0,1.0,10907.0,42,21349313,7.5,0.644,0.8416,6,0.7812,9479.0,253.0,253.0,253.0,4.77,3.1,4.35,4.07,4.77,14.1,1191.4,46.25,95.87,3.64,0.0,0.0,2046.9
81,336,325.2,2026-05-18T15:43:25.919564,2,1,h2,10.10.0.2,sample,1,1,0,2,0.207101,0.197321,0,0.8471859296482412,0,0,0,0,1,0.110718,-0.10241,0.9731621379854689,-0.775841,28,0,36,18,1.0,0.6087,0.7568,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,72.21,21897,21897.0,21897.0,0.0,1.0,10948.5,42,21474809,0.0,0.6723,0.8327,6,0.7812,9479.0,253.0,253.0,253.0,8.94,31.46,12.39,17.6,31.46,14.0,1191.4,131.91,151.36,1.71,0.0,0.0,2074.41
82,338,329.3,2026-05-18T15:43:29.979787,2,1,h2,10.10.0.2,sample,1,1,0,2,0.013159,0.010853,0,0.8471859296482412,0,0,0,0,1,-0.186468,-0.017203,0.9731621379854689,-0.962309,28,0,36,19,1.0,0.5957,0.7467,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,76.23,22093,22093.0,22093.0,0.0,1.0,11046.5,39,21666795,0.0,0.6943,0.8237,6,0.7742,9535.5,253.0,253.0,253.0,23.65,26.55,58.72,36.31,58.72,13.1,1192.7,120.23,109.01,1.14,0.0,0.0,2058.83
83,340,333.3,2026-05-18T15:43:34.025781,2,1,h2,10.10.0.2,sample,1,1,0,2,0.014526,0.012037,0,0.8471859296482412,0,0,0,0,1,0.001184,-0.184918,0.9731621379854689,-0.961125,28,0,36,20,1.0,0.5833,0.7368,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,80.2,21430,21430.0,21430.0,0.0,1.0,10715.0,34,21425351,0.0,0.2921,0.9088,6,0.8621,10309.5,253.0,253.0,253.0,23.1,12.14,14.11,16.45,23.1,10.9,1192.7,66.33,72.87,0.98,0.0,0.0,2045.61
84,342,337.4,2026-05-18T15:43:38.088927,2,1,h2,10.10.0.2,sample,1,1,0,2,0.136101,0.126582,0,0.8471859296482412,0,0,0,0,1,0.114545,-0.153057,0.9731621379854689,-0.84658,28,0,36,21,1.0,0.5714,0.7273,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,84.25,21755,21755.0,21755.0,0.0,1.0,10877.5,34,21696807,0.0,0.3115,0.8998,6,0.8621,10429.5,253.0,253.0,253.0,21.04,17.2,18.06,18.77,21.04,12.1,1192.7,80.55,65.66,1.01,0.0,0.0,2062.78
85,344,341.4,2026-05-18T15:43:42.150721,2,1,h2,10.10.0.2,sample,1,1,0,2,0.002462,0.001878,0,0.8471859296482412,0,0,0,0,1,-0.124704,-0.016945,0.9731621379854689,-0.971284,28,0,36,22,1.0,0.56,0.7179,1,2,2,False,BLOCK (10.10.0.2),10.10.0.2,accepted,10.10.0.2,1,10.10.0.2,1,88.28,21848,21848.0,21848.0,0.0,1.0,10924.0,36,21819902,1.0,0.3322,0.8886,4,0.8621,10429.5,253.0,253.0,253.0,15.7,9.6,12.92,12.74,15.7,9.1,1192.7,46.5,69.08,0.99,0.0,0.0,2061.3
86,346,345.5,2026-05-18T15:43:46.215157,2,1,h2,10.10.0.2,sample,1,1,0,2,0.000947,0.000692,0,0.8471859296482412,0,0,0,0,1,-0.001186,-0.039326,0.9731621379854689,-0.97247,28,0,36,23,1.0,0.549,0.7089,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,92.35,21732,21732.0,21732.0,0.0,1.0,10866.0,14,21945072,0.5,0.3003,0.9084,5,0.8333,10402.0,253.0,253.0,253.0,11.85,44.99,46.06,34.3,46.06,8.1,1192.7,49.79,70.86,1.11,0.0,0.0,2064.11
87,348,349.6,2026-05-18T15:43:50.273684,2,1,none,none,sample,0,1,1,2,0.0009,0.000656,0,0.8471859296482412,0,0,0,0,1,-3.6e-05,-0.002039,0.9731621379854689,-0.972506,28,0,36,24,1.0,0.5385,0.7,0,0,2,True,BLOCK (10.10.0.2),none,not_nominated,none,1,10.10.0.2,1,96.41,21817,21817.0,21817.0,0.0,1.0,10908.5,14,22073592,1.0,0.3191,0.8988,5,0.8333,10402.0,253.0,253.0,253.0,11.47,24.93,10.21,15.54,24.93,8.6,1192.7,47.59,72.65,1.77,0.0,0.0,2058.25
88,350,353.6,2026-05-18T15:43:54.340040,2,0,none,none,sample,0,0,0,0,0.001294,0.000959,0,0.8471859296482412,1,0,0,1,0,0.000303,-0.002216,0.9731621379854689,-0.972203,28,0,37,24,1.0,0.5385,0.7,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,21875,21875.0,21875.0,0.0,1.0,10937.5,16,22148207,0.0,0.3346,0.8921,6,0.8333,10402.0,,,,10.8,7.99,9.8,9.53,10.8,8.9,1192.8,48.48,66.64,1.32,0.0,0.0,2066.0
89,352,357.7,2026-05-18T15:43:58.410072,2,0,none,none,sample,0,0,0,0,0.010005,0.008145,0,0.8471859296482412,1,0,0,1,0,0.007186,-0.023687,0.9731621379854689,-0.965017,28,0,38,24,1.0,0.5385,0.7,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,21841,21841.0,21841.0,0.0,1.0,10920.5,17,13497255,0.0,0.3345,0.8653,6,0.8333,10402.0,,,,12.28,12.26,13.84,12.79,13.84,9.6,1192.8,78.63,74.05,1.39,0.0,0.0,2069.65
90,354,361.8,2026-05-18T15:44:02.474194,2,0,none,none,sample,0,0,0,0,0.002397,0.001827,0,0.8471859296482412,1,0,0,1,0,-0.006318,-1e-05,0.9731621379854689,-0.971336,28,0,39,24,1.0,0.5385,0.7,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,1019,1019.0,1019.0,0.0,1.0,509.5,7,1362754,1.0,1.2267,0.6489,4,0.0,1044.0,,,,11.95,9.28,10.56,10.6,11.95,8.1,1192.8,51.05,69.53,1.32,0.0,0.0,2063.75
91,356,365.8,2026-05-18T15:44:06.532184,2,0,none,none,sample,0,0,0,0,0.00321,0.002479,0,0.8471859296482412,1,0,0,1,0,0.000652,0.000357,0.9731621379854689,-0.970683,28,0,40,24,1.0,0.5385,0.7,0,0,0,False,ALLOW,none,not_nominated,none,0,,0,0.0,981,981.0,981.0,0.0,1.0,490.5,7,1305298,1.5,1.2533,0.5522,4,0.0,690.5,,,,14.26,14.06,15.6,14.64,15.6,8.1,1192.8,57.41,79.97,1.26,0.0,0.0,2057.61
